loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,default_ind
30000,30000,30000,36,7.51,933.33,A,A3,10+ years,MORTGAGE,125000,Source Verified,n,debt_consolidation,CA,10.16,0,1,,,13,0,14914,22.5,26,f,0,0,33597.22457,33597.22,30000,3597.22,0,0,0,949.03,0,,INDIVIDUAL,0
12000,12000,11750,60,8.9,248.52,A,A5,10+ years,MORTGAGE,60000,Source Verified,n,credit_card,KY,9.6,0,0,,,9,0,187,1.1,31,f,2652.07,2597.43,12126.18,11872.69,9347.93,2778.25,0,0,0,248.52,0,,INDIVIDUAL,0
12000,12000,11975,60,17.27,299.98,D,D3,10+ years,MORTGAGE,100000,Source Verified,n,car,IL,12.46,2,2,19,,9,0,2212,17.8,28,f,0,0,15541.34097,15508.98,12000,3541.34,0,0,0,1177.43,0,,INDIVIDUAL,0
15000,15000,15000,60,17.27,374.97,D,D3,10+ years,MORTGAGE,70000,Not Verified,n,debt_consolidation,GA,14.83,0,1,55,,11,0,14344,59.3,30,f,3814.05,3814.05,18326.01,18326.01,11185.95,7140.06,0,0,0,374.97,0,,INDIVIDUAL,0
15000,15000,14800,60,16.77,370.94,D,D2,10+ years,RENT,136000,Verified,n,debt_consolidation,DE,16.28,0,3,,,12,0,57963,62.2,33,f,0,0,21459.15192,21172.73,15000,6459.15,0,0,0,6310.28,0,,INDIVIDUAL,0
8000,8000,7950,36,7.51,248.89,A,A3,2 years,RENT,65000,Not Verified,n,debt_consolidation,FL,4.21,0,0,,,10,0,399,1.6,22,f,0,0,8821.46,8766.33,8000,821.46,0,0,0,3355.71,0,,INDIVIDUAL,0
19000,19000,18675,60,9.91,402.86,B,B1,10+ years,MORTGAGE,80000,Not Verified,n,credit_card,MA,15.21,0,0,,,9,0,19738,30.8,19,f,4220.12,4147.94,19738.52,19400.89,14779.88,4958.64,0,0,0,402.86,0,,INDIVIDUAL,0
9250,9250,9250,36,7.9,289.44,A,A4,6 years,MORTGAGE,31200,Not Verified,n,debt_consolidation,CA,7.54,0,3,,,8,0,5644,41.8,24,f,0,0,10418.58949,10418.59,9250,1168.59,0,0,0,295.75,0,,INDIVIDUAL,0
35000,35000,33512.97457,60,11.71,773.44,B,B3,10+ years,MORTGAGE,68000,Verified,n,debt_consolidation,IL,28.78,0,0,,,8,0,66854,73,25,f,0,0,44983.47782,42632.1,35000,9983.48,0,0,0,14843.35,0,,INDIVIDUAL,0
18000,18000,18000,36,12.69,603.81,B,B5,8 years,MORTGAGE,180396,Source Verified,n,major_purchase,MN,6.21,0,1,66,,10,0,11306,49.3,37,f,0,0,20817.34,20817.34,18000,2817.34,0,0,0,9970.61,0,,INDIVIDUAL,0
4600,4600,4600,60,17.27,115,D,D3,3 years,RENT,37000,Not Verified,n,debt_consolidation,CA,24.23,0,0,,,15,0,5939,52.6,24,f,1165.95,1165.95,5626.36,5626.36,3434.05,2192.31,0,0,0,115,0,,INDIVIDUAL,0
5400,5400,5400,36,12.42,180.45,B,B4,6 years,MORTGAGE,40000,Verified,n,debt_consolidation,MO,22.92,0,0,38,,8,0,5395,71.9,13,f,0,0,6493.50351,6493.5,5400,1093.5,0,0,0,188.93,0,,INDIVIDUAL,0
14400,14400,14400,60,15.27,344.62,C,C4,2 years,MORTGAGE,60000,Not Verified,n,debt_consolidation,WA,16.3,0,3,,,12,0,11860,59.6,31,f,0,0,1720.66,1720.66,822.46,889.74,0,8.46,0,344.62,0,,INDIVIDUAL,1
3000,3000,3000,60,15.27,71.8,C,C4,8 years,RENT,56004,Not Verified,n,other,NY,4.5,0,2,34,,15,0,1680,19.3,25,f,741.48,741.48,3501.73,3501.73,2258.52,1243.21,0,0,0,71.8,0,,INDIVIDUAL,0
1450,1450,1450,36,12.42,48.46,B,B4,10+ years,RENT,36000,Source Verified,n,debt_consolidation,CA,21.53,0,0,33,103,7,1,4564,37.4,11,f,0,0,1571.96,1571.96,1450,121.96,0,0,0,1186.63,0,,INDIVIDUAL,0
12000,12000,12000,60,18.25,306.36,D,D5,3 years,RENT,24000,Verified,n,other,NY,7.45,0,1,,,4,0,5209,82.7,5,f,0,0,10537.42,10537.42,4772.55,4724.61,0,1040.26,10.4026,306.36,0,,INDIVIDUAL,1
7200,7200,6950,36,8.9,228.63,A,A5,3 years,RENT,80000,Not Verified,n,credit_card,NY,3.54,0,0,,,5,0,10562,66.8,7,f,0,0,7775.01,7505.03,7200,575.01,0,0,0,469.11,0,,INDIVIDUAL,0
6000,6000,6000,60,19.03,155.75,E,E2,2 years,RENT,38400,Verified,n,other,CA,20.47,0,1,46,109,7,1,3347,83.7,10,f,1574.24,1574.24,7602.59,7602.59,4425.77,3176.82,0,0,0,155.75,0,,INDIVIDUAL,0
12000,12000,11575,60,12.69,271.14,B,B5,4 years,MORTGAGE,90000,Verified,n,debt_consolidation,OH,15.35,1,0,20,,10,0,12317,52.9,32,f,0,0,14490.42,13976.99,12000,2490.42,0,0,0,8557.21,0,,INDIVIDUAL,0
6000,6000,6000,36,6.62,184.23,A,A2,3 years,MORTGAGE,76800,Not Verified,n,car,LA,10.34,0,1,43,,11,0,10459,22.7,27,f,0,0,6512.85,6512.85,6000,512.85,0,0,0,2835.82,0,,INDIVIDUAL,0
8000,8000,8000,36,19.42,294.95,E,E3,7 years,MORTGAGE,82000,Verified,n,home_improvement,VA,20.05,0,0,71,,13,0,33219,98.6,27,f,0,0,10615.97879,10615.98,8000,2615.98,0,0,0,300.02,0,,INDIVIDUAL,0
12600,12600,12350,60,7.9,254.88,A,A4,6 years,MORTGAGE,48000,Not Verified,n,home_improvement,MN,6.4,0,0,,,7,0,9704,14.2,16,f,2723.63,2669.99,12451.59,12203.98,9876.37,2575.22,0,0,0,254.88,0,,INDIVIDUAL,0
35000,35000,34975,36,8.9,1111.37,A,A5,5 years,RENT,70500,Verified,n,debt_consolidation,WA,22.09,0,0,,,10,0,36872,70.5,31,f,0,0,40007.83027,39979.27,35000,5007.83,0,0,0,1127.97,0,,INDIVIDUAL,0
8400,8400,8375,36,7.51,261.34,A,A3,< 1 year,RENT,130000,Verified,n,moving,CO,16.45,0,3,,,7,0,12807,60.4,33,f,0,0,9372.670004,9344.8,8400,972.67,0,0,0,1804.61,0,,INDIVIDUAL,0
11425,11425,11400,36,9.91,368.18,B,B1,8 years,MORTGAGE,57000,Not Verified,n,debt_consolidation,FL,19.47,0,3,,,9,0,6359,69.9,26,f,0,0,13251.67421,13222.7,11425,1826.67,0,0,0,379.41,0,,INDIVIDUAL,0
20000,20000,19725,60,10.65,431.37,B,B2,10+ years,MORTGAGE,52000,Verified,n,debt_consolidation,PA,29.63,0,0,,,7,0,47930,57.5,14,f,4530.09,4467.99,21093.93,20803.6,15469.91,5624.02,0,0,0,431.37,0,,INDIVIDUAL,0
16000,16000,16000,36,12.42,534.65,B,B4,10+ years,MORTGAGE,80000,Verified,n,debt_consolidation,FL,23.91,0,0,,,12,0,30559,62.3,15,f,0,0,19131.05712,19131.06,16000,3131.06,0,0,0,3640.79,0,,INDIVIDUAL,0
24000,24000,23472.12181,60,14.27,561.81,C,C2,10+ years,MORTGAGE,76320,Verified,n,debt_consolidation,VA,22.28,0,0,,,4,0,16440,78.3,11,f,5789.2,5663.05,27478.47,26870.69,18210.8,9267.67,0,0,0,561.81,0,,INDIVIDUAL,0
2700,2700,2700,36,11.71,89.31,B,B3,n/a,RENT,40800,Verified,n,debt_consolidation,FL,22.24,0,3,,,5,0,2302,72.7,6,f,0,0,1799.04,1799.04,1298.19,390.65,29.95689213,80.25,0.802500002,89.31,0,,INDIVIDUAL,1
20400,20400,20150,36,11.71,674.75,B,B3,10+ years,MORTGAGE,112000,Verified,n,debt_consolidation,MD,22.46,0,0,24,,14,0,98671,45.4,44,f,0,0,22326.02,22052.43,20400,1926.02,0,0,0,15585.24,0,,INDIVIDUAL,0
3000,3000,3000,36,12.69,100.64,B,B5,2 years,RENT,56000,Not Verified,n,debt_consolidation,AZ,8.19,1,0,11,99,6,1,2827,36.7,8,f,0,0,3619.027792,3619.03,3000,619.03,0,0,0,114.45,0,,INDIVIDUAL,0
35000,35000,34812.98452,60,22.06,967.86,F,F4,2 years,RENT,145000,Verified,n,debt_consolidation,MA,12.94,3,0,8,,24,0,11556,19.9,61,f,9565.23,9517.32,47414.34,47142.92,25434.76,21979.58,0,0,0,967.86,0,,INDIVIDUAL,0
6000,6000,5993.996382,36,12.42,200.5,B,B4,2 years,RENT,30000,Not Verified,n,credit_card,VA,11.68,0,0,,,6,0,9482,63.2,7,f,0,0,7215.271321,7206.97,6000,1215.27,0,0,0,218.3,0,,INDIVIDUAL,0
6000,6000,5993.509315,36,6.03,182.62,A,A1,6 years,RENT,31000,Verified,n,debt_consolidation,CA,14.09,0,0,,,7,0,6458,45.5,24,f,0,0,6480.03,6472.43,6000,480.03,0,0,0,2648.68,0,,INDIVIDUAL,0
3000,3000,3000,36,11.71,99.23,B,B3,< 1 year,RENT,36000,Source Verified,n,other,CA,17.67,0,0,,,7,0,6558,76,13,f,0,0,3560.345741,3560.35,3000,560.35,0,0,0,496.1,0,,INDIVIDUAL,0
9000,9000,8975,36,7.9,281.62,A,A4,6 years,RENT,26785,Source Verified,n,medical,KS,5.6,0,5,,,12,0,2299,4.8,15,f,0,0,10138.40105,10110.24,9000,1138.4,0,0,0,6.84,0,,INDIVIDUAL,0
15000,15000,14725,60,14.27,351.13,C,C2,6 years,MORTGAGE,95000,Not Verified,n,debt_consolidation,PA,13.72,0,0,35,,8,0,7871,66.7,14,f,3621.4,3555.28,17168.65,16853.42,11378.6,5790.05,0,0,0,351.13,0,,INDIVIDUAL,0
5000,5000,4968.608441,36,6.62,153.52,A,A2,3 years,RENT,24960,Not Verified,n,debt_consolidation,KY,17.26,0,1,,,15,0,6592,13.8,26,f,0,0,5520.27818,5485.09,5000,520.28,0,0,0,618.98,0,,INDIVIDUAL,0
8000,8000,7975,60,16.77,197.84,D,D2,< 1 year,RENT,60000,Not Verified,n,debt_consolidation,FL,21.02,0,1,,,6,0,8270,81.6,14,f,2003.81,1997.48,9690.84,9660.68,5996.19,3679.67,14.97918087,0,0,197.84,0,,INDIVIDUAL,0
7200,7200,7200,36,6.03,219.14,A,A1,9 years,MORTGAGE,56000,Not Verified,n,medical,TX,1.2,0,1,81,,6,0,2546,30.3,13,f,0,0,7604.5,7604.5,7200,404.5,0,0,0,1282.94,0,,INDIVIDUAL,0
20000,20000,19993.73908,36,8.9,635.07,A,A5,10+ years,RENT,121000,Verified,n,debt_consolidation,VA,12.62,0,1,,,17,0,21771,52.2,45,f,0,0,21832.94,21825.04,20000,1832.94,0,0,0,12951.14,0,,INDIVIDUAL,0
2300,2300,2300,36,7.9,71.97,A,A4,10+ years,MORTGAGE,109200,Source Verified,n,other,NM,12.76,0,0,,,8,0,18000,65,24,f,0,0,2587.261854,2587.26,2300,287.26,0,0,0,289.62,0,,INDIVIDUAL,0
14400,14400,14400,60,15.27,344.62,C,C4,8 years,MORTGAGE,50000,Not Verified,n,debt_consolidation,PA,23.14,0,2,,,10,0,22906,62.2,21,f,3553,3553,16820.77,16820.77,10847,5973.77,0,0,0,344.62,0,,INDIVIDUAL,0
35000,35000,33786.66547,60,21.28,952.39,F,F2,10+ years,MORTGAGE,120000,Verified,n,debt_consolidation,CA,8.12,1,1,4,,5,0,47375,89.4,20,f,9443.42,9389.44,46664.14,43800.25,25556.58,21107.56,0,0,0,952.39,0,,INDIVIDUAL,0
4375,4375,4350,36,12.69,146.76,B,B5,< 1 year,RENT,15000,Verified,n,debt_consolidation,MN,15.84,0,0,,,4,0,1408,45.4,5,f,0,0,4786.43,4759.09,4375,411.43,0,0,0,3474.38,0,,INDIVIDUAL,0
10000,10000,9825,60,21.67,274.32,F,F3,3 years,RENT,48529,Verified,n,credit_card,AZ,4.62,3,0,15,,5,0,4857,93.4,10,f,0,0,13378.48,13144.23,10000,3378.48,0,0,0,7918.81,0,,INDIVIDUAL,0
5600,5600,5593.655344,36,7.9,175.23,A,A4,10+ years,MORTGAGE,134000,Source Verified,n,debt_consolidation,NV,24.47,0,3,,,11,0,29827,83.3,26,f,0,0,6304.412129,6296.61,5600,704.41,0,0,0,527.49,0,,INDIVIDUAL,0
5000,5000,5000,36,12.69,167.73,B,B5,10+ years,MORTGAGE,72000,Source Verified,n,vacation,PA,7.75,0,1,49,,5,0,4477,32.2,25,f,0,0,6034.82655,6034.83,5000,1034.83,0,0,0,187.76,0,,INDIVIDUAL,0
6000,6000,5743.739086,36,8.9,190.52,A,A5,5 years,RENT,110000,Verified,n,debt_consolidation,NY,19.54,0,0,,,13,0,70810,64.2,27,f,0,0,6733.53,6445.04,6000,733.53,0,0,0,2551.69,0,,INDIVIDUAL,0
8000,8000,7968.958639,36,11.71,264.61,B,B3,8 years,RENT,55000,Verified,n,debt_consolidation,NJ,11.63,0,1,36,,12,0,12924,56.2,24,f,0,0,9519.200484,9481.27,8000,1519.2,0,0,0,286.44,0,,INDIVIDUAL,0
5000,5000,4868.509343,36,6.03,152.18,A,A1,2 years,MORTGAGE,70000,Source Verified,n,debt_consolidation,GA,16.13,0,0,,,9,0,1621,6.9,19,f,0,0,5473.313383,5328.88,5000,473.31,0,0,0,608.41,0,,INDIVIDUAL,0
35000,35000,33795.83306,60,11.71,773.44,B,B3,2 years,MORTGAGE,280000,Verified,n,major_purchase,TX,7.87,0,0,,,7,0,6457,17.6,25,f,0,0,44311.02415,42338.61,35000,9311.02,0,0,0,18.57,0,,INDIVIDUAL,0
2800,2800,2800,36,13.49,95.01,C,C1,1 year,RENT,45000,Source Verified,n,debt_consolidation,NY,13.08,0,0,,,6,0,5033,95,7,f,0,0,3401.894091,3401.89,2800,601.89,0,0,0,563.47,0,,INDIVIDUAL,0
15000,15000,15000,36,15.96,527.06,C,C5,8 years,MORTGAGE,106000,Verified,n,house,AL,4.32,1,3,23,,6,0,113,4.5,11,f,0,0,18964.80297,18964.8,15000,3964.8,0,0,0,559.02,0,,INDIVIDUAL,0
3500,3500,3500,36,17.27,125.26,D,D3,8 years,MORTGAGE,21000,Source Verified,n,debt_consolidation,MN,21.77,0,1,58,,5,0,4899,90.7,12,f,0,0,4507.349537,4507.35,3500,1007.35,0,0,0,131.08,0,,INDIVIDUAL,0
20000,20000,19725,60,12.42,449.15,B,B4,10+ years,MORTGAGE,80000,Verified,n,debt_consolidation,RI,6.36,0,2,,,9,0,10917,23.4,28,f,0,0,25231.27953,24884.37,20000,5231.28,0,0,0,11335.71,0,,INDIVIDUAL,0
14000,14000,13950,36,9.91,451.15,B,B1,10+ years,MORTGAGE,90000,Verified,n,debt_consolidation,CT,9.65,0,2,,,15,0,11831,29.3,43,f,0,0,2299.69,2291.53,1647.42,652.27,0,0,0,452.2,0,,INDIVIDUAL,1
11200,11200,11193.82412,36,9.91,360.92,B,B1,7 years,RENT,85000,Not Verified,n,debt_consolidation,CA,26.87,0,1,,,18,0,39926,51.3,47,f,0,0,12022.54,12014.54,11200,822.54,0,0,0,8778.89,0,,INDIVIDUAL,0
20000,20000,20000,60,19.42,523.45,E,E3,n/a,MORTGAGE,116000,Source Verified,n,other,AL,14.46,0,0,31,,6,0,9789,73.1,25,f,5245.92,5245.92,25626.91,25626.91,14754.07,10872.84,0,0,0,523.45,0,,INDIVIDUAL,0
14000,14000,14000,36,12.69,469.63,B,B5,6 years,MORTGAGE,76000,Source Verified,n,debt_consolidation,FL,7.33,0,2,,,12,0,17586,66.7,19,f,0,0,15747.95,15747.95,14000,1747.95,0,0,0,9652.35,0,,INDIVIDUAL,0
6000,6000,6000,60,8.9,124.26,A,A5,8 years,RENT,21624,Verified,n,other,VA,23.75,0,0,,,15,0,3539,21.3,21,f,0,0,3299.03,3299.03,1882.18,828.22,0,588.63,5.653099997,124.26,0,,INDIVIDUAL,1
4000,4000,4000,36,9.91,128.9,B,B1,n/a,MORTGAGE,60000,Verified,n,debt_consolidation,NJ,22.24,0,0,48,,8,0,2076,64.9,13,f,0,0,4241.68,4241.68,4000,241.68,0,0,0,3340.56,0,,INDIVIDUAL,0
24925,24925,24472.35242,60,17.27,623.08,D,D3,10+ years,MORTGAGE,117961,Verified,n,credit_card,MD,23.2,0,0,,,11,0,79522,79.9,23,f,6325.35,6211.26,30475.3,29918.64,18599.66,11875.64,0,0,0,623.08,0,,INDIVIDUAL,0
5000,5000,5000,36,6.03,152.18,A,A1,2 years,RENT,120000,Source Verified,n,medical,NY,0.25,0,0,,,9,0,482,2,26,f,0,0,5065.93,5065.93,5000,65.93,0,0,0,3261.68,0,,INDIVIDUAL,0
3500,3500,3500,36,6.03,106.53,A,A1,6 years,MORTGAGE,75000,Not Verified,n,major_purchase,PA,23.09,0,1,,,17,0,17724,9.2,32,f,0,0,3834.799744,3834.8,3500,334.8,0,0,0,106.79,0,,INDIVIDUAL,0
2700,2700,2700,36,13.49,91.62,C,C1,10+ years,RENT,98450,Not Verified,n,other,WA,14.55,1,0,20,,9,0,23833,81.1,57,f,0,0,3097.82,3097.82,2700,397.82,0,0,0,1726.7,0,,INDIVIDUAL,0
12800,12800,12800,60,18.64,329.51,E,E1,7 years,RENT,47712,Verified,n,debt_consolidation,OR,16.8,0,0,,,19,0,18267,65.1,40,f,0,0,4940.98,4940.98,2180.53,2744.27,0,16.18,0,329.51,0,,INDIVIDUAL,1
14400,14400,14225,60,17.27,359.98,D,D3,4 years,RENT,34008,Verified,n,debt_consolidation,CO,11.75,1,1,12,,10,0,2830,28.3,17,f,3660.05,3615.64,17595.01,17381.05,10739.96,6855.05,0,0,0,359.98,0,,INDIVIDUAL,0
7800,7800,7793.655346,36,7.9,244.07,A,A4,2 years,RENT,54000,Source Verified,n,credit_card,PA,6.47,0,1,,114,7,1,6512,28.1,19,f,0,0,8785.638585,8777.84,7800,985.64,0,0,0,247.78,0,,INDIVIDUAL,0
10000,10000,10000,36,9.91,322.25,B,B1,3 years,MORTGAGE,53500,Verified,n,credit_card,WI,13.91,0,1,,,8,0,7925,40.2,16,f,0,0,11599.6899,11599.69,10000,1599.69,0,0,0,328.5,0,,INDIVIDUAL,0
5600,5600,5600,36,17.58,201.28,D,D4,9 years,RENT,121440,Verified,n,wedding,CA,11.59,0,1,38,,4,0,938,93.8,27,f,0,0,7236.28446,7236.28,5600,1636.28,0,0,0,602.14,0,,INDIVIDUAL,0
5000,5000,5000,36,9.91,161.13,B,B1,n/a,RENT,37516.8,Source Verified,n,debt_consolidation,CA,17.85,1,0,14,,5,0,12553,79.4,14,f,0,0,586.98,586.98,240.46,81.52,0,265,47.7,161.13,0,,INDIVIDUAL,1
35000,35000,34788.19737,60,22.74,981.45,G,G1,10+ years,MORTGAGE,120000,Verified,n,house,CO,24,0,0,59,,14,0,18199,71.4,35,f,9668.49,9613.18,48076.74,47767.11,25331.52,22745.22,0,0,0,981.45,0,,INDIVIDUAL,0
3200,3200,3200,36,11.71,105.85,B,B3,10+ years,RENT,60000,Source Verified,n,other,CA,17.1,0,3,31,,5,0,1022,73,33,f,0,0,3809.62187,3809.62,3200,609.62,0,0,0,108.25,0,,INDIVIDUAL,0
12000,12000,12000,36,6.62,368.45,A,A2,1 year,MORTGAGE,93000,Not Verified,n,home_improvement,TX,6.88,1,0,19,,6,0,789,6.9,19,f,0,0,12967.13,12967.13,12000,967.13,0,0,0,970.42,0,,INDIVIDUAL,0
20000,20000,20000,36,11.71,661.52,B,B3,10+ years,MORTGAGE,172000,Source Verified,n,small_business,CO,20,0,0,,,20,0,101553,67.8,59,f,0,0,23286.32,23286.32,20000,3253.26,33.05949752,0,0,8710.17,0,,INDIVIDUAL,0
5000,5000,5000,36,7.51,155.56,A,A3,4 years,RENT,24000,Not Verified,n,other,IL,25.75,0,2,48,,13,0,3987,25.7,39,f,0,0,5615.367167,5615.37,5000,600.37,14.99862014,0,0,4.24,0,,INDIVIDUAL,0
5500,5500,5500,36,6.03,167.4,A,A1,< 1 year,RENT,28800,Verified,n,medical,NY,23.08,0,0,,,16,0,2983,16.7,27,f,0,0,5887.08,5887.08,5500,387.08,0,0,0,3042.93,0,,INDIVIDUAL,0
12000,12000,12000,36,17.58,431.31,D,D4,3 years,RENT,80000,Not Verified,n,debt_consolidation,MI,21.46,0,3,,,23,0,12282,79,57,f,0,0,12840.28,12840.28,12000,840.28,0,0,0,11118.72,0,,INDIVIDUAL,0
7000,7000,7000,36,8.9,222.28,A,A5,< 1 year,RENT,75000,Source Verified,n,moving,NY,7.28,0,2,,,17,0,2963,6.8,29,f,0,0,7913.21,7913.21,7000,913.21,0,0,0,2360.51,0,,INDIVIDUAL,0
2000,2000,2000,60,18.64,51.49,E,E1,< 1 year,RENT,42000,Source Verified,n,debt_consolidation,DC,7.89,0,1,,,7,0,5080,62.7,9,f,519.18,519.18,2534.05,2534.05,1480.82,1038.26,14.97330056,0,0,51.49,0,,INDIVIDUAL,0
35000,35000,33951.84413,60,20.89,944.71,F,F1,10+ years,MORTGAGE,160000,Verified,n,debt_consolidation,MI,12.11,0,1,,88,13,2,34165,91.4,21,f,9400.62,9373.7,46251.37,43731.98,25599.39,20651.98,0,0,0,944.71,0,,INDIVIDUAL,0
35000,35000,33970.77809,60,22.74,981.45,G,G1,10+ years,RENT,106000,Verified,n,debt_consolidation,NY,14.49,0,2,44,,9,0,16006,84.7,38,f,0,0,44812.25,42253.83,35000.01,9812.24,0,0,0,30061.06,0,,INDIVIDUAL,0
30750,30750,30750,36,18.25,1115.55,D,D5,2 years,RENT,80000,Verified,n,home_improvement,CA,23.16,0,3,39,,10,0,16233,83.7,33,f,0,0,8716.7,8716.7,4741.5,3057.48,0,917.72,9.35,1115.55,0,,INDIVIDUAL,1
12000,12000,11700,60,8.9,248.52,A,A5,4 years,MORTGAGE,118392,Verified,n,car,CA,9.75,0,0,,,9,0,2787,3.9,24,f,0,0,13469.27,13132.4,12000,1469.27,0,0,0,9034.86,0,,INDIVIDUAL,0
5325,5325,5325,36,14.27,182.7,C,C2,5 years,RENT,32000,Verified,n,debt_consolidation,AZ,22.84,1,0,21,113,14,1,3844,53.4,36,f,0,0,5841.85,5841.85,5325,516.85,0,0,0,4382.62,0,,INDIVIDUAL,0
6800,6800,6800,36,10.65,221.5,B,B2,5 years,MORTGAGE,122400,Verified,n,car,WA,24.02,0,0,,,16,0,90176,67.1,37,f,0,0,7776.48,7776.48,6800,976.48,0,0,0,3128.44,0,,INDIVIDUAL,0
8400,8400,8400,60,15.96,204.1,C,C5,4 years,MORTGAGE,35004,Not Verified,n,debt_consolidation,WI,21.32,0,3,,,6,0,3452,32.4,12,f,0,0,9152.32,9152.32,8400,752.32,0,0,0,7937.19,0,,INDIVIDUAL,0
13000,13000,12993.73905,36,8.9,412.8,A,A5,4 years,RENT,110000,Not Verified,n,debt_consolidation,CA,8.27,0,0,49,,5,0,5829,26.5,11,f,0,0,14859.0899,14851.19,13000,1859.09,0,0,0,420,0,,INDIVIDUAL,0
1500,1500,1500,36,10.65,48.86,B,B2,6 years,OWN,34056,Not Verified,n,home_improvement,GA,22.62,1,0,20,,8,0,2382,25.1,31,f,0,0,1664.88,1664.88,1500,164.88,0,0,0,832.49,0,,INDIVIDUAL,0
30000,30000,29700,60,9.91,636.09,B,B1,10+ years,MORTGAGE,72000,Verified,n,house,NY,9.05,0,0,,,11,0,4094,5.8,25,f,6663.18,6596.55,31166.52,30854.86,23336.82,7829.7,0,0,0,636.09,0,,INDIVIDUAL,0
16950,16950,16650,60,13.49,389.93,C,C1,3 years,MORTGAGE,37440,Verified,n,debt_consolidation,AL,20.8,0,2,,,8,0,5461,61.4,26,f,0,0,10136.67,9956.61,5960.31,4176.36,0,0,0,37.44,0,,INDIVIDUAL,1
6625,6625,6625,36,18.25,240.35,D,D5,4 years,MORTGAGE,64800,Verified,n,debt_consolidation,WA,21.83,0,1,41,,13,0,11792,97.6,32,f,0,0,8649.030654,8649.03,6625,2024.03,0,0,0,485.23,0,,INDIVIDUAL,0
10000,10000,10000,36,12.42,334.16,B,B4,n/a,RENT,37000,Verified,n,debt_consolidation,NY,21.79,0,0,77,,9,0,4306,33.6,15,f,0,0,11151.45,11151.45,10000,1151.45,0,0,0,7146.03,0,,INDIVIDUAL,0
19000,19000,18750,60,12.69,429.3,B,B5,5 years,RENT,38000,Verified,n,debt_consolidation,NY,20.84,0,3,61,,11,0,10711,30.1,29,f,0,0,22363.15,22068.83,19000.01,3363.14,0,0,0,14677.95,0,,INDIVIDUAL,0
5000,5000,5000,36,11.71,165.38,B,B3,3 years,RENT,48000,Source Verified,n,small_business,VA,0.88,0,0,,,2,0,1697,37.7,5,f,0,0,5232.37,5232.37,5000,232.37,0,0,0,4572.01,0,,INDIVIDUAL,0
35000,35000,34525,60,19.91,925.54,E,E4,8 years,RENT,70000,Verified,n,debt_consolidation,NY,20.45,0,0,,,5,0,23538,77.9,11,f,0,0,38396.3,37875.23,35000,3396.3,0,0,0,33774.54,0,,INDIVIDUAL,0
29850,29850,29825,36,18.25,1082.9,D,D5,1 year,RENT,59700,Verified,n,debt_consolidation,VA,8.36,0,1,40,,10,0,22586,55.1,38,f,0,0,33575.87,33547.77,29850,3725.87,0,0,0,24921.73,0,,INDIVIDUAL,0
10675,10675,10625,36,6.62,327.77,A,A2,6 years,MORTGAGE,75600,Source Verified,n,debt_consolidation,IL,10.11,0,0,,,10,0,18934,57.2,22,f,0,0,11718.15033,11663.27,10675,1043.15,0,0,0,3208.82,0,,INDIVIDUAL,0
6650,6650,6650,60,18.25,169.78,D,D5,3 years,MORTGAGE,37008,Source Verified,n,debt_consolidation,OH,17.12,0,2,,,16,0,5646,55.4,22,f,0,0,8954.71,8954.71,6650,2304.71,0,0,0,4558.05,0,,INDIVIDUAL,0
12000,12000,12000,36,12.42,400.99,B,B4,3 years,RENT,37076,Not Verified,n,debt_consolidation,TX,10.52,0,0,,,6,0,11510,74.7,8,f,0,0,14424.25883,14424.26,12000,2424.26,0,0,0,1201.58,0,,INDIVIDUAL,0
4150,4150,4150,36,17.58,149.16,D,D4,3 years,MORTGAGE,45000,Source Verified,n,debt_consolidation,TX,0.67,0,1,70,,3,0,692,46.1,14,f,0,0,4328.15,4328.15,4150,178.15,0,0,0,4032.29,0,,INDIVIDUAL,0
13650,13650,13650,36,16.29,481.86,D,D1,2 years,MORTGAGE,57600,Not Verified,n,other,MI,17.25,1,3,23,,13,0,11969,36.3,25,f,0,0,10692.6,10692.6,7146.39,3161.67,23.98728764,360.55,64.899,55.1,0,,INDIVIDUAL,1
5000,5000,5000,36,14.65,172.48,C,C3,10+ years,MORTGAGE,105000,Not Verified,n,house,CT,3.36,0,2,41,,8,0,12044,69.6,12,f,0,0,6207.032959,6207.03,5000,1207.03,0,0,0,177.77,0,,INDIVIDUAL,0
15000,15000,15000,36,11.71,496.14,B,B3,2 years,RENT,68962,Verified,n,debt_consolidation,NY,17.56,0,0,,,7,0,8422,33.7,9,f,0,0,15287.89,15287.89,12083.13,2758.32,24.81,421.63,4.036900002,496.14,0,,INDIVIDUAL,1
7200,7200,7200,36,10.65,234.53,B,B2,4 years,RENT,45000,Source Verified,n,credit_card,IL,16.83,0,0,,,12,0,27294,52.8,12,f,0,0,7624.59,7624.59,6275.38,1220.94,0,128.27,1.282699999,234.53,0,,INDIVIDUAL,1
